Id,MSSubClass,MSZoning,Neighborhood,OverallQual,YearRemodAdd,RoofStyle,BsmtQual,BsmtExposure,HeatingQC,CentralAir,1stFlrSF,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,PavedDrive,SaleCondition,SalePrice
318,0.2352941176470588,1.0,0.8181818181818182,0.7777777777777777,0.03278688524590164,0.0,0.75,0.75,1.0,1.0,0.4469129249570214,0.6258013729165737,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.75,1.0,0.75,12.506177237980511
319,0.2352941176470588,0.75,1.0,0.6666666666666665,0.27868852459016397,0.0,0.75,1.0,1.0,1.0,0.5346823598166477,0.7321439869524191,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.75,1.0,0.75,12.468436909997665
320,0.3529411764705882,0.75,0.5454545454545454,0.6666666666666665,0.49180327868852464,0.0,0.75,0.75,0.5,1.0,0.5613060888882617,0.5246952563589131,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6000000000000001,0.8,0.3333333333333333,0.5,1.0,0.75,12.141534124392603
321,0.2352941176470588,0.75,0.9545454545454546,0.8888888888888888,0.01639344262295082,0.0,1.0,0.75,1.0,1.0,0.49913751585636934,0.7253953984919197,0.0,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.75,1.0,1.0,12.7444443677961
322,0.2352941176470588,0.75,0.9545454545454546,0.7777777777777777,0.06557377049180328,0.0,1.0,0.75,1.0,1.0,0.4632507147180638,0.7075084780851286,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8,1.0,1.0,0.75,1.0,0.75,12.777052192115912
323,0.2352941176470588,0.75,0.4545454545454546,0.6666666666666665,0.34426229508196726,0.0,0.5,1.0,1.0,1.0,0.5815774481283005,0.7431995829191371,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,1.0,0.75,12.614865543731012
324,0.0,0.25,0.18181818181818182,0.2222222222222222,0.03278688524590164,0.0,0.5,0.25,1.0,1.0,0.4721399451133834,0.44134491758179584,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,1.0,0.75,11.745425111208464
325,0.3529411764705882,0.75,0.36363636363636365,0.6666666666666665,0.06557377049180328,0.5,0.75,0.25,1.0,1.0,0.6574957790109042,0.7739582846218203,0.0,0.6666666666666666,0.3333333333333333,0.8,1.0,1.0,0.5,1.0,0.75,12.396693005138824
326,0.14705882352941177,0.25,0.0,0.4444444444444445,0.9508196721311476,0.0,0.5,0.75,0.0,0.0,0.3319669298421357,0.3103145980496831,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,0.75,11.37366339763672
327,0.588235294117647,0.75,0.5,0.7777777777777777,0.26229508196721313,0.0,0.75,1.0,1.0,1.0,0.6200089378359883,0.5795692493323932,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.8,1.0,0.5,1.0,0.75,12.688498794774466
328,0.0,0.75,0.36363636363636365,0.5555555555555556,0.7704918032786886,1.0,0.5,0.25,0.5,1.0,0.5377043482054682,0.5026329241960776,0.0,0.3333333333333333,0.0,0.2,0.8,0.6666666666666666,0.25,1.0,0.75,11.886211674714158
329,0.32352941176470584,0.75,0.13636363636363635,0.5555555555555556,0.26229508196721313,0.0,0.5,0.25,0.75,0.0,0.5543002662276524,0.6560696666647132,0.0,0.6666666666666666,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,0.75,12.27606501735021
330,0.2941176470588235,0.25,0.0,0.4444444444444445,0.9836065573770493,0.0,0.5,0.5,0.5,0.0,0.21915063146436076,0.4500576790838031,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,0.0,0.75,11.26446410567173
331,0.4117647058823529,0.75,0.36363636363636365,0.4444444444444445,0.7213114754098361,0.0,0.5,0.25,0.5,1.0,0.6219850956066555,0.5814165134697542,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,0.75,11.686878772093667
332,0.0,0.75,0.36363636363636365,0.4444444444444445,0.26229508196721313,0.0,0.5,0.25,0.25,1.0,0.43561556801129253,0.4072028197383739,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8,0.6666666666666666,0.25,1.0,0.75,11.842229212112828
333,0.0,0.75,0.9545454545454546,0.7777777777777777,0.09836065573770493,0.0,0.75,0.25,1.0,1.0,0.5996581556827474,0.5605458339973692,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.75,1.0,0.75,12.556729517143344
334,0.588235294117647,0.25,0.9545454545454546,0.6666666666666665,0.0819672131147541,0.0,0.75,0.75,1.0,1.0,0.5308009580669562,0.4961798032872231,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,1.0,0.75,12.240474072247506
335,0.2352941176470588,0.75,0.5909090909090909,0.5555555555555556,0.18032786885245902,0.0,0.75,1.0,0.75,1.0,0.39278554766771867,0.5624948762746405,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6000000000000001,0.8,1.0,0.5,1.0,0.75,12.165250651009918
336,1.0,0.75,0.8636363636363636,0.4444444444444445,0.7213114754098361,0.0,0.5,1.0,1.0,1.0,0.5973278936822588,0.59309515868294,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8,0.8,1.0,0.5,1.0,0.75,12.341258918085241
337,0.0,0.75,0.9090909090909092,0.8888888888888888,0.03278688524590164,1.0,1.0,1.0,1.0,1.0,0.6622510250737559,0.6190561233056564,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8,0.8,1.0,0.75,1.0,0.75,12.841129801965447
338,0.0,0.75,0.6363636363636364,0.6666666666666665,0.09836065573770493,0.0,0.75,0.75,1.0,1.0,0.5774120664808708,0.5397507318101109,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,0.75,12.273731294003989
339,0.0,0.75,0.5454545454545454,0.6666666666666665,0.14754098360655737,0.0,0.75,0.5,1.0,1.0,0.5977950954121356,0.5588042906475779,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,0.75,12.218495165528731
340,0.0,0.75,0.36363636363636365,0.5555555555555556,0.19672131147540983,1.0,0.5,0.25,0.5,1.0,0.4886930753316756,0.4568183804131567,0.0,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,1.0,0.75,11.951180395901384
341,0.2352941176470588,0.75,0.8636363636363636,0.7777777777777777,0.14754098360655737,0.0,0.75,0.25,1.0,1.0,0.41233707276296494,0.616469947871602,0.0,0.6666666666666666,0.0,0.2,0.8,1.0,0.5,1.0,0.75,12.220468525813907
342,0.0,0.5,0.4545454545454546,0.3333333333333333,0.9836065573770493,0.0,0.5,0.25,0.75,1.0,0.34946453236551633,0.3266709305809328,0.0,0.3333333333333333,0.0,0.2,0.2,0.3333333333333333,0.25,0.0,0.75,11.314474526246391
343,0.4117647058823529,0.75,0.36363636363636365,0.2222222222222222,0.9344262295081968,0.0,0.0,0.0,0.25,0.0,0.42983784733895325,0.4018019472209433,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,0.75,11.379394072345706
344,0.588235294117647,0.75,0.9545454545454546,0.8888888888888888,0.06557377049180328,1.0,1.0,0.25,1.0,1.0,0.6122242570112899,0.5722923193616571,0.0,1.0,0.3333333333333333,1.0,0.8,0.6666666666666666,0.5,1.0,0.75,12.491251587763836
345,0.8235294117647058,0.25,0.045454545454545456,0.4444444444444445,0.5737704918032788,0.0,0.75,0.25,0.5,1.0,0.17899639061147665,0.42548180785628453,0.0,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,1.0,0.75,11.350406535472453
346,0.17647058823529413,0.75,0.13636363636363635,0.5555555555555556,0.9344262295081968,0.0,0.5,0.25,0.75,1.0,0.4042481129775388,0.5490694598092243,0.0,0.0,0.3333333333333333,0.8,0.4,0.3333333333333333,0.25,1.0,0.75,11.850825253582627
347,0.0,0.75,0.36363636363636365,0.5555555555555556,0.16393442622950818,1.0,0.5,0.5,0.5,1.0,0.3987577918657257,0.3727490685919701,0.0,0.3333333333333333,0.0,0.2,0.8,0.6666666666666666,0.25,1.0,0.75,11.928340903931561
348,0.0,0.75,0.36363636363636365,0.5555555555555556,0.819672131147541,0.0,0.5,0.25,1.0,1.0,0.5628454809220087,0.5261342425266626,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8,0.8,0.3333333333333333,0.5,1.0,0.75,11.967180737247824
349,0.8235294117647058,0.75,0.9545454545454546,0.6666666666666665,0.0819672131147541,0.0,0.75,0.25,1.0,1.0,0.3131258969553028,0.5598937595667497,0.3333333333333333,0.6666666666666666,0.0,0.2,1.0,0.6666666666666666,0.5,1.0,0.75,11.944707881395766
350,0.2352941176470588,0.75,0.9545454545454546,0.8888888888888888,0.01639344262295082,1.0,1.0,0.25,1.0,1.0,0.6473928471066,0.7429403302300357,0.3333333333333333,1.0,0.6666666666666666,1.0,0.8,1.0,0.75,1.0,1.0,12.988040814744458
351,0.588235294117647,0.75,0.9545454545454546,0.8888888888888888,0.01639344262295082,1.0,1.0,0.25,1.0,1.0,0.6516689756902725,0.6091642813606195,0.0,1.0,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,1.0,1.0,12.669998467265833
352,0.588235294117647,0.75,0.7727272727272727,0.6666666666666665,0.34426229508196726,0.0,0.75,1.0,0.75,1.0,0.5563896206205956,0.5200994616060131,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.5,1.0,0.0,12.154779351142624
353,0.17647058823529413,0.75,0.2272727272727273,0.4444444444444445,0.9672131147540984,0.0,0.5,0.5,0.5,0.0,0.23164131491135542,0.42516354397656597,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,0.75,11.461632170582678
354,0.05882352941176469,0.25,0.18181818181818182,0.5555555555555556,0.13114754098360656,0.0,0.5,0.25,0.75,1.0,0.2906785257655482,0.2717192038601719,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,0.75,11.570250531589497
355,0.17647058823529413,0.75,0.3181818181818182,0.5555555555555556,0.11475409836065574,0.0,0.5,0.25,1.0,1.0,0.4814606432192621,0.5530843232149523,0.0,0.3333333333333333,0.6666666666666666,0.8,0.8,0.3333333333333333,0.25,1.0,0.75,11.84939770159144
356,0.0,0.75,0.6363636363636364,0.5555555555555556,0.21311475409836064,0.0,0.75,0.25,1.0,1.0,0.48399197943424355,0.4524239105046681,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,0.75,12.086725887897607
357,0.0,0.75,0.5909090909090909,0.5555555555555556,0.2950819672131148,0.0,0.75,0.25,0.75,1.0,0.4734392883748657,0.4425595120057255,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,0.75,12.061046873479915
358,0.588235294117647,0.25,0.045454545454545456,0.4444444444444445,0.5245901639344263,0.0,0.75,0.25,0.5,1.0,0.4652442225051532,0.4348989640934384,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.8,1.0,0.5,1.0,0.75,11.805595078933049
359,0.3529411764705882,0.75,0.7727272727272727,0.4444444444444445,0.8032786885245902,1.0,0.5,0.75,1.0,1.0,0.5291252356840062,0.49461337883056,0.0,0.6666666666666666,0.0,0.2,1.0,0.3333333333333333,0.25,1.0,0.0,11.77528972943772
360,0.2352941176470588,0.75,1.0,0.7777777777777777,0.14754098360655737,0.0,0.75,0.75,1.0,1.0,0.4462166352424042,0.6194240383450045,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.5,1.0,0.75,12.542544882151386
361,0.38235294117647056,0.75,0.4090909090909091,0.5555555555555556,0.49180327868852464,0.0,0.75,0.75,1.0,1.0,0.38013592369171967,0.35534179992186843,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.5,1.0,0.75,11.957611286231675
362,0.17647058823529413,0.75,0.13636363636363635,0.4444444444444445,0.4426229508196722,0.0,0.5,0.25,0.75,1.0,0.4104267539505666,0.5325382105873597,0.3333333333333333,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,0.0,0.75,11.884489021402711
363,0.38235294117647056,0.75,0.2272727272727273,0.6666666666666665,0.11475409836065574,0.0,0.0,0.0,1.0,1.0,0.14888202729596944,0.6190561233056564,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,1.0,0.75,12.198544379109382
364,0.8235294117647058,0.25,0.09090909090909091,0.5555555555555556,0.04918032786885246,0.0,0.5,0.25,0.75,1.0,0.1395948531592084,0.38329870188825765,0.0,0.6666666666666666,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,0.75,11.678439903447801
365,0.2352941176470588,0.75,0.5454545454545454,0.5555555555555556,0.5081967213114754,0.0,0.75,0.5,0.5,1.0,0.32579022826501225,0.5483958633915815,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,1.0,0.75,12.154779351142624
366,0.2941176470588235,0.25,0.0,0.4444444444444445,0.21311475409836064,1.0,0.5,0.25,0.75,1.0,0.2645693220663756,0.49251396448792306,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,0.75,11.898187865760873
367,0.0,0.75,0.36363636363636365,0.5555555555555556,0.7704918032786886,0.0,0.75,0.25,0.75,1.0,0.5407023954913797,0.5054354257552056,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8,0.8,0.6666666666666666,0.5,1.0,0.75,11.976659481202368
368,0.3529411764705882,0.75,0.36363636363636365,0.5555555555555556,0.7704918032786886,0.0,0.75,1.0,0.75,1.0,0.5506159068448597,0.5147023346379038,0.0,0.3333333333333333,0.3333333333333333,0.8,0.6000000000000001,0.6666666666666666,0.25,1.0,0.75,12.013700752882718
369,0.0,0.75,0.36363636363636365,0.4444444444444445,0.9344262295081968,0.0,0.5,0.25,0.75,1.0,0.5048509606608906,0.47192237795186553,0.0,0.3333333333333333,0.3333333333333333,0.8,0.8,1.0,0.25,1.0,0.75,11.790557201568507
370,0.0,0.75,0.36363636363636365,0.4444444444444445,0.0819672131147541,0.0,0.5,0.25,1.0,1.0,0.5104794273959237,0.4771837315250913,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8,0.4,1.0,0.5,1.0,0.75,11.99535161421452
371,0.2352941176470588,0.75,0.5909090909090909,0.5555555555555556,0.11475409836065574,0.0,0.75,0.25,1.0,1.0,0.39677749769154236,0.5680658619371846,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.5,1.0,0.75,12.05757263721173
372,0.17647058823529413,0.75,0.7727272727272727,0.3333333333333333,0.819672131147541,0.0,0.0,0.0,0.5,1.0,0.45788277573507097,0.5515283973957965,0.0,0.3333333333333333,0.3333333333333333,0.8,0.4,1.0,0.5,0.0,0.75,11.808813773969108
373,0.588235294117647,0.75,0.4545454545454546,0.5555555555555556,0.4426229508196722,0.0,0.75,0.25,0.5,1.0,0.30713474248832506,0.28710207431710355,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,1.0,0.75,11.736069016284437
374,0.0,0.75,0.36363636363636365,0.4444444444444445,0.9344262295081968,0.0,0.5,0.25,0.5,1.0,0.5197737297809297,0.4858718189503266,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,1.0,0.75,11.719939634354555
375,0.2352941176470588,0.75,0.6363636363636364,0.6666666666666665,0.06557377049180328,0.0,0.75,0.25,1.0,1.0,0.3521548281966784,0.6201587224687799,0.0,0.6666666666666666,0.3333333333333333,0.8,1.0,1.0,0.5,1.0,0.75,12.299107511497363
376,0.05882352941176469,0.75,0.2272727272727273,0.0,0.9836065573770493,0.0,0.25,1.0,0.75,0.0,0.37680168755787724,0.3522250372185227,0.3333333333333333,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.75,11.018629143155449
377,0.38235294117647056,0.75,0.6363636363636364,0.4444444444444445,0.18032786885245902,0.0,0.75,0.75,1.0,1.0,0.3809649127485981,0.35611671869493744,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,0.75,11.904967552746252
378,0.2352941176470588,1.0,0.8181818181818182,0.7777777777777777,0.04918032786885246,0.0,0.75,0.25,1.0,1.0,0.5881002400199136,0.707221692274167,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,1.0,0.75,12.736700896592344
379,0.0,0.75,0.9090909090909092,0.8888888888888888,0.01639344262295082,1.0,1.0,0.75,1.0,1.0,0.6490275509579235,0.6066951418758904,0.3333333333333333,1.0,0.3333333333333333,1.0,0.8,1.0,0.75,1.0,1.0,12.885202034321916
380,0.2352941176470588,0.75,0.5909090909090909,0.5555555555555556,0.16393442622950818,0.0,0.75,0.25,1.0,1.0,0.4176352262444829,0.5958573053980101,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,1.0,0.75,12.095141084822892
381,0.17647058823529413,0.75,0.3181818181818182,0.4444444444444445,1.0,0.0,0.5,0.25,0.5,1.0,0.4247089528175043,0.5737597300282626,0.0,0.6666666666666666,0.3333333333333333,0.8,0.4,0.3333333333333333,0.25,1.0,0.75,11.751942365440728
382,0.0,1.0,0.8181818181818182,0.6666666666666665,0.01639344262295082,0.0,0.75,0.25,1.0,1.0,0.5145738003672773,0.4810110516243413,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,1.0,1.0,12.142866569626381
383,0.2352941176470588,0.75,0.6363636363636364,0.6666666666666665,0.03278688524590164,0.0,0.75,0.75,1.0,1.0,0.39117690187400767,0.5952672297341746,0.0,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,0.75,12.271392111650817
384,0.14705882352941177,0.5,0.4545454545454546,0.5555555555555556,0.9836065573770493,0.0,0.25,0.25,0.5,0.0,0.3229050807213403,0.3018438022723937,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,0.0,0.75,11.238488619268468
385,0.2352941176470588,0.75,0.7727272727272727,0.5555555555555556,0.26229508196721313,0.0,0.75,0.75,1.0,1.0,0.4437694826299796,0.6247162485121884,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.8,1.0,0.5,1.0,0.75,12.388394202324129
386,0.588235294117647,0.75,0.6818181818181819,0.7777777777777777,0.09836065573770493,0.0,0.75,0.25,1.0,1.0,0.5051492920544525,0.4722012508700888,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,1.0,0.75,12.165250651009918
387,0.17647058823529413,0.75,0.2272727272727273,0.4444444444444445,0.18032786885245902,0.5,0.5,0.25,0.5,1.0,0.25660200982873116,0.4476755133245889,0.0,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.25,11.302204433654575
388,0.3529411764705882,0.75,0.2272727272727273,0.5555555555555556,0.5573770491803279,1.0,0.5,0.75,1.0,1.0,0.4595684504738222,0.4295933906817688,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,0.3333333333333333,0.25,1.0,0.0,11.736069016284437
389,0.0,0.75,0.6363636363636364,0.6666666666666665,0.14754098360655737,0.0,0.75,0.25,1.0,1.0,0.5631014385598587,0.5263735054904308,0.0,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,0.75,12.160028707028767
390,0.2352941176470588,0.75,0.9545454545454546,1.0,0.01639344262295082,0.0,1.0,0.75,1.0,1.0,0.6250387530655677,0.6874572622672614,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.75,1.0,1.0,12.962194625251508
391,0.17647058823529413,0.75,0.2272727272727273,0.4444444444444445,0.9672131147540984,0.0,0.5,0.25,1.0,1.0,0.39994101331885457,0.4985165108706324,0.3333333333333333,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,0.75,11.686878772093667
392,0.2352941176470588,0.75,0.4090909090909091,0.5555555555555556,0.13114754098360656,0.0,1.0,0.25,1.0,1.0,0.33243791105181986,0.6261623426197782,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,1.0,1.0,0.5,1.0,0.75,12.2783933071098
393,0.0,0.75,0.36363636363636365,0.4444444444444445,0.8032786885245902,0.0,0.0,0.0,0.5,1.0,0.3674781098471249,0.34350958393203745,0.0,0.3333333333333333,0.0,0.2,0.8,0.6666666666666666,0.25,1.0,0.75,11.575900264131617
394,0.05882352941176469,0.75,0.13636363636363635,0.3333333333333333,0.9344262295081968,0.0,0.5,0.25,0.5,1.0,0.3248309543593866,0.3036440620276921,0.0,0.3333333333333333,0.6666666666666666,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,11.512925464970229
395,0.17647058823529413,0.75,0.18181818181818182,0.4444444444444445,0.9508196721311476,0.0,0.5,0.25,0.75,1.0,0.29848155176091895,0.39975517037240627,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,0.75,11.59910316121128
396,0.0,0.75,0.2272727272727273,0.4444444444444445,0.9016393442622952,0.0,0.5,0.75,0.5,1.0,0.465906398270139,0.43551794986544756,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,1.0,0.75,11.76756768334381
397,0.0,0.75,0.6363636363636364,0.4444444444444445,0.6229508196721312,1.0,0.5,0.75,0.5,1.0,0.3725921519047035,0.34829006585010447,0.0,0.3333333333333333,0.0,0.2,0.4,0.6666666666666666,0.5,1.0,0.75,11.719939634354555
398,0.2352941176470588,0.75,0.36363636363636365,0.4444444444444445,0.7540983606557378,0.0,0.5,0.25,0.5,1.0,0.3648949369971559,0.5982078142348839,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.25,1.0,0.75,12.040608205802641
399,0.05882352941176469,0.25,0.0,0.4444444444444445,0.9508196721311476,0.0,0.25,0.25,0.75,1.0,0.44306737973260546,0.41416859178121257,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,0.0,0.0,11.112447898373103
400,0.2352941176470588,1.0,0.8181818181818182,0.6666666666666665,0.04918032786885246,0.0,0.75,0.25,1.0,1.0,0.45516998022477173,0.5429604128692902,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8,1.0,0.5,1.0,0.75,12.392552212472792
401,0.588235294117647,0.75,0.5,0.7777777777777777,0.21311475409836064,0.0,0.75,0.25,1.0,1.0,0.5107733562286683,0.47745848903672616,0.3333333333333333,1.0,0.6666666666666666,0.8,0.8,1.0,0.5,1.0,0.75,12.411052226216713
402,0.0,0.75,0.6363636363636364,0.6666666666666665,0.03278688524590164,0.0,0.75,0.75,1.0,1.0,0.5171826963208375,0.4834497839991818,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,1.0,0.5,1.0,1.0,12.01364014498549
403,0.05882352941176469,0.75,0.2727272727272727,0.4444444444444445,0.19672131147540983,0.0,0.5,0.25,1.0,1.0,0.2645693220663756,0.24731295636088335,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,0.0,0.75,11.589886506106357
404,0.2352941176470588,0.75,1.0,0.7777777777777777,0.14754098360655737,1.0,0.75,0.25,0.75,1.0,0.4727901744024505,0.6768324073793832,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,1.0,1.0,0.5,1.0,0.0,12.460714863903755
405,0.2352941176470588,0.75,0.5909090909090909,0.5555555555555556,0.19672131147540983,0.0,0.75,0.25,0.75,1.0,0.3333781186239797,0.5479460854817253,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,1.0,1.0,0.5,1.0,0.75,12.031719258385396
406,0.0,0.75,0.2727272727272727,0.3333333333333333,0.27868852459016397,0.0,0.5,0.25,1.0,1.0,0.5975615666462342,0.5585859936468549,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,0.3333333333333333,0.5,1.0,0.75,11.918390573078392
407,0.17647058823529413,0.75,0.3181818181818182,0.5555555555555556,0.9672131147540984,0.0,0.5,0.25,1.0,1.0,0.4731148705640553,0.5627107751391058,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,0.75,11.652687407345388
408,0.2941176470588235,0.75,0.7272727272727273,0.5555555555555556,0.5409836065573771,0.0,0.75,0.25,1.0,1.0,0.34901428442051285,0.5714510578987215,0.0,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,1.0,0.75,12.083905011555967
409,0.2352941176470588,0.75,0.9545454545454546,0.6666666666666665,0.03278688524590164,0.0,1.0,0.25,1.0,1.0,0.44095322142321214,0.662313447231067,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.75,1.0,1.0,12.542544882151386
410,0.2352941176470588,1.0,0.8181818181818182,0.7777777777777777,0.01639344262295082,0.0,1.0,0.25,1.0,1.0,0.43345924677464964,0.646662647213565,0.3333333333333333,1.0,0.3333333333333333,0.8,0.8,1.0,0.75,1.0,1.0,12.73596533201339
411,0.0,0.75,0.2272727272727273,0.4444444444444445,0.8524590163934427,0.0,0.5,0.25,0.5,1.0,0.5072310524883448,0.4741472298041538,0.0,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,1.0,0.0,11.002099841204238
412,1.0,0.75,0.5909090909090909,0.4444444444444445,0.8524590163934427,1.0,0.5,0.5,0.5,0.0,0.43561556801129253,0.4072028197383739,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8,1.0,0.5,1.0,0.75,11.884489021402711
413,0.0,1.0,0.8181818181818182,0.6666666666666665,0.03278688524590164,0.0,1.0,0.75,1.0,1.0,0.5628454809220087,0.5261342425266626,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8,0.8,1.0,0.5,1.0,1.0,12.310432660854417
414,0.05882352941176469,0.25,0.18181818181818182,0.4444444444444445,1.0,0.0,0.5,0.25,0.75,1.0,0.42544592160568984,0.3976964820493678,0.0,0.3333333333333333,0.3333333333333333,0.8,0.4,0.3333333333333333,0.5,1.0,0.75,11.652687407345388
415,0.2352941176470588,0.75,0.4545454545454546,0.6666666666666665,0.26229508196721313,0.0,0.75,0.25,1.0,1.0,0.4441200462058914,0.6498824324550618,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,0.3333333333333333,0.75,1.0,0.75,12.337100907936577
416,0.0,0.75,0.5909090909090909,0.6666666666666665,0.01639344262295082,0.0,0.75,0.75,1.0,1.0,0.5257513647205152,0.49145956645411326,0.0,0.6666666666666666,0.0,0.2,0.8,1.0,0.5,1.0,1.0,12.106992367829498
417,0.2352941176470588,0.75,0.2727272727272727,0.5555555555555556,0.4754098360655738,1.0,0.5,0.25,0.5,1.0,0.2645693220663756,0.5069547564161785,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,1.0,0.75,11.915051671812877
418,0.2941176470588235,0.75,0.7272727272727273,0.5555555555555556,0.9508196721311476,1.0,0.75,0.25,0.5,0.0,0.5341303052283983,0.7291904570340066,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.4,0.3333333333333333,0.75,0.0,0.75,12.384218830913648
419,0.17647058823529413,0.75,0.2272727272727273,0.4444444444444445,0.9508196721311476,0.0,0.5,0.25,0.25,0.0,0.3091423511921607,0.4324121329138686,0.3333333333333333,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,0.5,0.25,11.744037185933616
